"OUTID","Birth","SEXTYPENAME","REGNAME","AREANAME","TERNAME","REGTYPENAME","TerTypeName","ClassProfileNAME","ClassLangName","EONAME","EOTYPENAME","EORegName","EOAreaName","EOTerName","EOParent","UkrTest","UkrTestStatus","UkrBall100","UkrBall12","UkrBall","UkrPTName","UkrPTRegName","UkrPTAreaName","UkrPTTerName","histTest","HistLang","histTestStatus","histBall100","histBall12","histBall","histPTName","histPTRegName","histPTAreaName","histPTTerName","mathTest","mathLang","mathTestStatus","mathBall100","mathBall12","mathBall","mathPTName","mathPTRegName","mathPTAreaName","mathPTTerName","physTest","physLang","physTestStatus","physBall100","physBall12","physBall","physPTName","physPTRegName","physPTAreaName","physPTTerName","chemTest","chemLang","chemTestStatus","chemBall100","chemBall12","chemBall","chemPTName","chemPTRegName","chemPTAreaName","chemPTTerName","bioTest","bioLang","bioTestStatus","bioBall100","bioBall12","bioBall","bioPTName","bioPTRegName","bioPTAreaName","bioPTTerName","geoTest","geoLang","geoTestStatus","geoBall100","geoBall12","geoBall","geoPTName","geoPTRegName","geoPTAreaName","geoPTTerName","engTest","engTestStatus","engBall100","engBall12","engDPALevel","engBall","engPTName","engPTRegName","engPTAreaName","engPTTerName","fraTest","fraTestStatus","fraBall100","fraBall12","fraDPALevel","fraBall","fraPTName","fraPTRegName","fraPTAreaName","fraPTTerName","deuTest","deuTestStatus","deuBall100","deuBall12","deuDPALevel","deuBall","deuPTName","deuPTRegName","deuPTAreaName","deuPTTerName","spaTest","spaTestStatus","spaBall100","spaBall12","spaDPALevel","spaBall","spaPTName","spaPTRegName","spaPTAreaName","spaPTTerName"
"73c70451-94fc-40d7-8169-e521a2ed6341",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","167.0",8,70,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"ec81c7e4-475e-43c8-9d53-aaa2e6b20455",1999,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник минулих років","місто","null","null","null","null","null","null","null","null","Українська мова і література","Зараховано","134.0","null",43,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","130.0","null",37,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Географія","українська","Зараховано","124.0","null",36,"Рівненська загальноосвітня школа І-ІІІ ступенів №13 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"8988e5dc-c9df-41b8-b72a-1b9bfd2004af",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","124.0",6,37,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"35cb9ff8-fff2-4b47-ace3-6ea556205fd7",1999,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","119.0",5,34,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"7550d5b6-af42-40c9-841b-9b72c0f2d270",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","126.0",5,38,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"51ad968f-597c-49b9-8dea-63f9b5f60cb6",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","116.0",5,32,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"83c4ac23-0724-4baf-9b4a-d3b390f70499",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","126.0",6,38,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"c3b2b7fd-751e-49f1-a226-f3c8cf28ed9a",2001,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж культури і мистецтв Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","109.0",6,28,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"8466eaac-3222-4fd6-8452-18508f13e9f3",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Фізико-математичний","українська","Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","навчально-виховний комплекс","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","145.0",6,51,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Не подолав поріг","0.0",3,19,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Географія","українська","Зараховано","114.0",5,32,"Рівненська загальноосвітня школа І-ІІІ ступенів №18 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"544dc506-e936-453e-8f57-8a96fd5a1df8",2000,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","107.0",3,27,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0c8b2675-1524-4d0a-a926-8d2d9f04d34d",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","169.0",9,72,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"1ad2fe8d-176b-416e-a074-6eb78461ae06",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","118.0",5,33,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"17468e56-0f91-4507-ac8c-3fa346809bbb",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Інший(багатопрофільність)","українська","Дубенська гімназія №2 Дубенської міської ради Рівненської області","гімназія","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","150.0",6,55,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","171.0",11,62,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Зараховано","127.0",5,19,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Географія","українська","Зараховано","127.0","null",37,"Рівненська загальноосвітня школа І-ІІІ ступенів №9 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"57e7329b-1981-4146-a40b-1b776625d647",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Універсальний","українська","Дубенська загальноосвітня школа І-ІІІ ступенів №3 Дубенської міської ради Рівненської області","середня загальноосвітня школа","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","158.0",8,62,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","117.0",6,32,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Географія","українська","Зараховано","136.0",6,41,"Рівненська загальноосвітня школа І-ІІІ ступенів №24 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","Англійська мова","Зараховано","133.0","null","null",35,"Рівненська загальноосвітня школа І-ІІІ ступенів №27 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"63882900-1015-45a9-962b-50772ad68224",1999,"жіноча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","null","null","null","null","null","null","Українська мова і література","Зараховано","119.0","null",34,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","111.0","null",30,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Не подолав поріг","0.0","null",9,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Біологія","українська","Зараховано","115.0","null",28,"Рівненська загальноосвітня школа І-ІІІ ступенів №8 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"947181e6-75fc-417e-ae09-11795366511d",2000,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Не подолав поріг","0.0",2,17,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"f53f1573-de8d-4dd3-93d4-e0911978e84c",2000,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","134.0",6,43,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"39527865-909c-4b44-9b74-fa8a05dd022f",1999,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Не подолав поріг","0.0",2,19,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"e0681ad2-7977-469a-acd5-89e429c17eb5",2001,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Універсальний","українська","Дубенська загальноосвітня школа І-ІІІ ступенів №3 Дубенської міської ради Рівненської області","середня загальноосвітня школа","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","183.0",10,85,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","162.0",9,54,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Зараховано","136.0",6,23,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"1d7388b9-1303-4e0c-bd11-6a2de07ef8fa",2001,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","104.0",3,25,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"4c23c05d-d29a-4a8b-b7e0-001ef376d4bb",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","159.0",8,63,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"5e1c8300-abd0-44a8-80f6-1a8f78d96f31",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","134.0",6,43,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","Математика","українська","Зараховано","136.0","null",23,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"fb39b534-0bea-4160-af58-07e5035d6741",1998,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник минулих років","місто","null","null","null","null","null","null","null","null","Українська мова і література","Зараховано","124.0","null",37,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","120.0","null",33,"Рівненський навчально-виховний комплекс №2 ""Школа - Ліцей"" Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","Математика","українська","Не з’явився","null","null","null","Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Англійська мова","Не з’явився","null","null","null","null","Рівненська загальноосвітня школа І-ІІІ ступенів №27 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"05da0af3-2f8c-4d2a-a09a-544ad678af2e",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","170.0",8,73,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","150.0","null",46,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Зараховано","138.0","null",24,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Англійська мова","Зараховано","116.0","null","null",27,"Рівненська загальноосвітня школа І-ІІІ ступенів №27 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
